Date,Time,EVN_level_m,Baro_level_m,EVN_compensated_m,EVN_temp_C
12/17/2020,7:00:00 PM,9.5244,9.20476,0.31964,8.503
12/17/2020,7:30:00 PM,9.5256,9.2045,0.3211,8.49
12/17/2020,8:00:00 PM,9.5292,9.21009,0.31911,8.46
12/17/2020,8:30:00 PM,9.5331,9.2132,0.3199,8.458
12/17/2020,9:00:00 PM,9.5353,9.2165,0.3188,8.46
12/17/2020,9:30:00 PM,9.5374,9.21936,0.31804,8.438
12/17/2020,10:00:00 PM,9.538,9.21889,0.31911,8.375
12/17/2020,10:30:00 PM,9.5412,9.22371,0.31749,8.326
12/17/2020,11:00:00 PM,9.5444,9.22483,0.31957,8.308
12/17/2020,11:30:00 PM,9.5462,9.22768,0.31852,8.318
12/18/2020,12:00:00 AM,9.5499,9.23004,0.31986,8.322
12/18/2020,12:30:00 AM,9.5497,9.23003,0.31967,8.316
12/18/2020,1:00:00 AM,9.5533,9.23753,0.31577,8.298
12/18/2020,1:30:00 AM,9.556,9.23887,0.31713,8.28
12/18/2020,2:00:00 AM,9.5579,9.23826,0.31964,8.271
12/18/2020,2:30:00 AM,9.5584,9.24172,0.31668,8.263
12/18/2020,3:00:00 AM,9.5614,9.24246,0.31894,8.249
12/18/2020,3:30:00 AM,9.563,9.24759,0.31541,8.252
12/18/2020,4:00:00 AM,9.5673,9.25041,0.31689,8.243
12/18/2020,4:30:00 AM,9.5688,9.25039,0.31841,8.232
12/18/2020,5:00:00 AM,9.5671,9.24777,0.31933,8.221
12/18/2020,5:30:00 AM,9.5694,9.25072,0.31868,8.213
12/18/2020,6:00:00 AM,9.568,9.24573,0.32227,8.209
12/18/2020,6:30:00 AM,9.5679,9.24973,0.31817,8.209
12/18/2020,7:00:00 AM,9.5741,9.25615,0.31795,8.208
12/18/2020,7:30:00 AM,9.5746,9.25798,0.31662,8.209
12/18/2020,8:00:00 AM,9.5781,9.26095,0.31715,8.202
12/18/2020,8:30:00 AM,9.5802,9.26278,0.31742,8.193
12/18/2020,9:00:00 AM,9.5807,9.2625,0.3182,8.194
12/18/2020,9:30:00 AM,9.5818,9.26445,0.31735,8.211
12/18/2020,10:00:00 AM,9.5848,9.2661,0.3187,8.254
12/18/2020,10:30:00 AM,9.5885,9.26864,0.31986,8.307
12/18/2020,11:00:00 AM,9.5931,9.27418,0.31892,8.387
12/18/2020,11:30:00 AM,9.5957,9.27329,0.32241,8.44
12/18/2020,12:00:00 PM,9.5959,9.27203,0.32387,8.502
12/18/2020,12:30:00 PM,9.5951,9.26722,0.32788,8.555
12/18/2020,1:00:00 PM,9.5909,9.26089,0.33001,8.6
12/18/2020,1:30:00 PM,9.5896,9.25687,0.33273,8.646
12/18/2020,2:00:00 PM,9.5874,9.25202,0.33538,8.671
12/18/2020,2:30:00 PM,9.585,9.24955,0.33545,8.683
12/18/2020,3:00:00 PM,9.5826,9.24646,0.33614,8.668
12/18/2020,3:30:00 PM,9.5804,9.24421,0.33619,8.647
12/18/2020,4:00:00 PM,9.5763,9.24135,0.33495,8.594
12/18/2020,4:30:00 PM,9.5758,9.24181,0.33399,8.569
12/18/2020,5:00:00 PM,9.5765,9.24255,0.33395,8.556
12/18/2020,5:30:00 PM,9.575,9.24391,0.33109,8.519
12/18/2020,6:00:00 PM,9.5735,9.24172,0.33178,8.46
12/18/2020,6:30:00 PM,9.5735,9.24467,0.32883,8.407
12/18/2020,7:00:00 PM,9.5733,9.24471,0.32859,8.355
12/18/2020,7:30:00 PM,9.5743,9.24769,0.32661,8.332
12/18/2020,8:00:00 PM,9.5728,9.2482,0.3246,8.321
12/18/2020,8:30:00 PM,9.5761,9.24941,0.32669,8.309
12/18/2020,9:00:00 PM,9.575,9.2503,0.3247,8.308
12/18/2020,9:30:00 PM,9.5772,9.25297,0.32423,8.29
12/18/2020,10:00:00 PM,9.5769,9.25401,0.32289,8.278
12/18/2020,10:30:00 PM,9.5781,9.25449,0.32361,8.271
12/18/2020,11:00:00 PM,9.5769,9.25365,0.32325,8.267
12/18/2020,11:30:00 PM,9.5779,9.25599,0.32191,8.262
12/19/2020,12:00:00 AM,9.5814,9.25868,0.32272,8.273
12/19/2020,12:30:00 AM,9.5852,9.26275,0.32245,8.332
12/19/2020,1:00:00 AM,9.5855,9.26463,0.32087,8.382
12/19/2020,1:30:00 AM,9.5868,9.26132,0.32548,8.407
12/19/2020,2:00:00 AM,9.5854,9.26048,0.32492,8.412
12/19/2020,2:30:00 AM,9.5868,9.26207,0.32473,8.432
12/19/2020,3:00:00 AM,9.5812,9.25377,0.32743,8.436
12/19/2020,3:30:00 AM,9.5851,9.26087,0.32423,8.442
12/19/2020,4:00:00 AM,9.5856,9.26245,0.32315,8.446
12/19/2020,4:30:00 AM,9.589,9.26655,0.32245,8.448
12/19/2020,5:00:00 AM,9.5883,9.26445,0.32385,8.436
12/19/2020,5:30:00 AM,9.5855,9.2622,0.3233,8.379
12/19/2020,6:00:00 AM,9.5808,9.25849,0.32231,8.328
12/19/2020,6:30:00 AM,9.5806,9.25962,0.32098,8.296
12/19/2020,7:00:00 AM,9.584,9.26458,0.31942,8.277
12/19/2020,7:30:00 AM,9.5857,9.26492,0.32078,8.263
12/19/2020,8:00:00 AM,9.5831,9.26274,0.32036,8.266
12/19/2020,8:30:00 AM,9.5842,9.26557,0.31863,8.267
12/19/2020,9:00:00 AM,9.5909,9.27437,0.31653,8.264
12/19/2020,9:30:00 AM,9.5922,9.27434,0.31786,8.278
12/19/2020,10:00:00 AM,9.5944,9.27557,0.31883,8.303
12/19/2020,10:30:00 AM,9.5976,9.27813,0.31947,8.345
12/19/2020,11:00:00 AM,9.5988,9.2769,0.3219,8.436
12/19/2020,11:30:00 AM,9.6024,9.28024,0.32216,8.49
12/19/2020,12:00:00 PM,9.6021,9.27837,0.32373,8.519
12/19/2020,12:30:00 PM,9.601,9.27372,0.32728,8.531
12/19/2020,1:00:00 PM,9.5995,9.27056,0.32894,8.617
12/19/2020,1:30:00 PM,9.5994,9.269,0.3304,8.664
12/19/2020,2:00:00 PM,9.5968,9.26385,0.33295,8.712
12/19/2020,2:30:00 PM,9.5956,9.26505,0.33055,8.71
12/19/2020,3:00:00 PM,9.5947,9.26139,0.33331,8.678
12/19/2020,3:30:00 PM,9.5949,9.26265,0.33225,8.624
12/19/2020,4:00:00 PM,9.5946,9.26358,0.33102,8.586
12/19/2020,4:30:00 PM,9.5941,9.26394,0.33016,8.589
12/19/2020,5:00:00 PM,9.5943,9.26431,0.32999,8.588
12/19/2020,5:30:00 PM,9.5973,9.27161,0.32569,8.556
12/19/2020,6:00:00 PM,9.5974,9.27516,0.32224,8.487
12/19/2020,6:30:00 PM,9.5972,9.2738,0.3234,8.448
12/19/2020,7:00:00 PM,9.597,9.27535,0.32165,8.444
12/19/2020,7:30:00 PM,9.5969,9.27273,0.32417,8.435
12/19/2020,8:00:00 PM,9.5975,9.27507,0.32243,8.417
12/19/2020,8:30:00 PM,9.5961,9.27248,0.32362,8.405
12/19/2020,9:00:00 PM,9.5946,9.27108,0.32352,8.402
12/19/2020,9:30:00 PM,9.5919,9.26862,0.32328,8.4
12/19/2020,10:00:00 PM,9.5937,9.26782,0.32588,8.418
12/19/2020,10:30:00 PM,9.595,9.27061,0.32439,8.426
12/19/2020,11:00:00 PM,9.5944,9.27078,0.32362,8.443
12/19/2020,11:30:00 PM,9.5965,9.27218,0.32432,8.476
12/20/2020,12:00:00 AM,9.5969,9.27183,0.32507,8.489
12/20/2020,12:30:00 AM,9.596,9.27161,0.32439,8.471
12/20/2020,1:00:00 AM,9.5953,9.27106,0.32424,8.428
12/20/2020,1:30:00 AM,9.5942,9.27168,0.32252,8.427
12/20/2020,2:00:00 AM,9.5941,9.26911,0.32499,8.412
12/20/2020,2:30:00 AM,9.5937,9.26843,0.32527,8.397
12/20/2020,3:00:00 AM,9.5914,9.26655,0.32485,8.395
12/20/2020,3:30:00 AM,9.5909,9.26868,0.32222,8.374
12/20/2020,4:00:00 AM,9.5904,9.26541,0.32499,8.367
12/20/2020,4:30:00 AM,9.5891,9.26189,0.32721,8.411
12/20/2020,5:00:00 AM,9.5904,9.26517,0.32523,8.416
12/20/2020,5:30:00 AM,9.5871,9.26158,0.32552,8.385
12/20/2020,6:00:00 AM,9.5854,9.25854,0.32686,8.36
12/20/2020,6:30:00 AM,9.5827,9.25557,0.32713,8.349
12/20/2020,7:00:00 AM,9.5847,9.25803,0.32667,8.341
12/20/2020,7:30:00 AM,9.584,9.25869,0.32531,8.339
12/20/2020,8:00:00 AM,9.5855,9.26,0.3255,8.336
12/20/2020,8:30:00 AM,9.5831,9.2591,0.324,8.335
12/20/2020,9:00:00 AM,9.5849,9.261,0.3239,8.335
12/20/2020,9:30:00 AM,9.5874,9.26207,0.32533,8.361
12/20/2020,10:00:00 AM,9.5904,9.26505,0.32535,8.416
12/20/2020,10:30:00 AM,9.5919,9.26427,0.32763,8.514
12/20/2020,11:00:00 AM,9.5931,9.26055,0.33255,8.638
12/20/2020,11:30:00 AM,9.595,9.25891,0.33609,8.776
12/20/2020,12:00:00 PM,9.5945,9.25739,0.33711,8.838
12/20/2020,12:30:00 PM,9.5923,9.2553,0.337,8.821
12/20/2020,1:00:00 PM,9.5884,9.25133,0.33707,8.835
12/20/2020,1:30:00 PM,9.5884,9.24676,0.34164,8.855
12/20/2020,2:00:00 PM,9.5798,9.23906,0.34074,8.859
12/20/2020,2:30:00 PM,9.5783,9.2373,0.341,8.911
12/20/2020,3:00:00 PM,9.5754,9.23264,0.34276,8.945
12/20/2020,3:30:00 PM,9.5708,9.22805,0.34275,8.993
12/20/2020,4:00:00 PM,9.5668,9.22532,0.34148,9.014
12/20/2020,4:30:00 PM,9.5681,9.22724,0.34086,8.98
12/20/2020,5:00:00 PM,9.5684,9.22689,0.34151,8.94
12/20/2020,5:30:00 PM,9.5665,9.2255,0.341,8.882
12/20/2020,6:00:00 PM,9.5667,9.22617,0.34053,8.806
12/20/2020,6:30:00 PM,9.5647,9.22481,0.33989,8.739
12/20/2020,7:00:00 PM,9.5617,9.22509,0.33661,8.665
12/20/2020,7:30:00 PM,9.5636,9.22751,0.33609,8.604
12/20/2020,8:00:00 PM,9.5628,9.22538,0.33742,8.596
12/20/2020,8:30:00 PM,9.5602,9.22455,0.33565,8.572
12/20/2020,9:00:00 PM,9.5614,9.22576,0.33564,8.53
12/20/2020,9:30:00 PM,9.5603,9.22613,0.33417,8.495
12/20/2020,10:00:00 PM,9.5601,9.22576,0.33434,8.469
12/20/2020,10:30:00 PM,9.5589,9.22599,0.33291,8.466
12/20/2020,11:00:00 PM,9.5603,9.22598,0.33432,8.451
12/20/2020,11:30:00 PM,9.5613,9.22783,0.33347,8.452
12/21/2020,12:00:00 AM,9.5628,9.22811,0.33469,8.48
12/21/2020,12:30:00 AM,9.5598,9.22588,0.33392,8.51
12/21/2020,1:00:00 AM,9.5588,9.22519,0.33361,8.479
12/21/2020,1:30:00 AM,9.5565,9.22049,0.33601,8.43
12/21/2020,2:00:00 AM,9.5523,9.21692,0.33538,8.394
12/21/2020,2:30:00 AM,9.5479,9.21444,0.33346,8.372
12/21/2020,3:00:00 AM,9.5444,9.21185,0.33255,8.356
12/21/2020,3:30:00 AM,9.5432,9.20904,0.33416,8.345
12/21/2020,4:00:00 AM,9.5413,9.20606,0.33524,8.335
12/21/2020,4:30:00 AM,9.5354,9.2024,0.333,8.34
12/21/2020,5:00:00 AM,9.5334,9.20008,0.33332,8.33
12/21/2020,5:30:00 AM,9.5303,9.19625,0.33405,8.312
12/21/2020,6:00:00 AM,9.5275,9.19422,0.33328,8.298
12/21/2020,6:30:00 AM,9.5263,9.19314,0.33316,8.294
12/21/2020,7:00:00 AM,9.5256,9.19271,0.33289,8.286
12/21/2020,7:30:00 AM,9.5252,9.19201,0.33319,8.289
12/21/2020,8:00:00 AM,9.5241,9.1912,0.3329,8.283
12/21/2020,8:30:00 AM,9.5229,9.18968,0.33322,8.258
12/21/2020,9:00:00 AM,9.5211,9.18857,0.33253,8.249
12/21/2020,9:30:00 AM,9.5217,9.18738,0.33432,8.269
12/21/2020,10:00:00 AM,9.52,9.18496,0.33504,8.304
12/21/2020,10:30:00 AM,9.5195,9.18314,0.33636,8.367
12/21/2020,11:00:00 AM,9.5173,9.17923,0.33807,8.445
12/21/2020,11:30:00 AM,9.511,9.1771,0.3339,8.548
12/21/2020,12:00:00 PM,9.5059,9.17033,0.33557,8.619
12/21/2020,12:30:00 PM,9.5026,9.16672,0.33588,8.648
12/21/2020,1:00:00 PM,9.4989,9.16378,0.33512,8.66
12/21/2020,1:30:00 PM,9.4958,9.15784,0.33796,8.663
12/21/2020,2:00:00 PM,9.4891,9.1529,0.3362,8.703
12/21/2020,2:30:00 PM,9.4857,9.14574,0.33996,8.732
12/21/2020,3:00:00 PM,9.4806,9.14325,0.33735,8.758
12/21/2020,3:30:00 PM,9.4774,9.13891,0.33849,8.721
12/21/2020,4:00:00 PM,9.4735,9.13487,0.33863,8.687
12/21/2020,4:30:00 PM,9.4703,9.1319,0.3384,8.668
12/21/2020,5:00:00 PM,9.4684,9.13058,0.33782,8.646
12/21/2020,5:30:00 PM,9.469,9.13242,0.33658,8.616
12/21/2020,6:00:00 PM,9.4665,9.13156,0.33494,8.579
12/21/2020,6:30:00 PM,9.4614,9.12604,0.33536,8.511
12/21/2020,7:00:00 PM,9.4565,9.12289,0.33361,8.443
12/21/2020,7:30:00 PM,9.4554,9.12067,0.33473,8.414
12/21/2020,8:00:00 PM,9.4488,9.11562,0.33318,8.425
12/21/2020,8:30:00 PM,9.4444,9.10951,0.33489,8.399
12/21/2020,9:00:00 PM,9.4381,9.10803,0.33007,8.369
12/21/2020,9:30:00 PM,9.4522,9.12136,0.33084,8.417
12/21/2020,10:00:00 PM,9.4639,9.13383,0.33007,8.474
12/21/2020,10:30:00 PM,9.4684,9.14044,0.32796,8.511
12/21/2020,11:00:00 PM,9.4744,9.14806,0.32634,8.528
12/21/2020,11:30:00 PM,9.4791,9.15421,0.32489,8.545
12/22/2020,12:00:00 AM,9.4855,9.16614,0.31936,8.477
12/22/2020,12:30:00 AM,9.4905,9.17032,0.32018,8.446
12/22/2020,1:00:00 AM,9.4927,9.1742,0.3185,8.429
12/22/2020,1:30:00 AM,9.4957,9.17685,0.31885,8.369
12/22/2020,2:00:00 AM,9.496,9.17812,0.31788,8.337
12/22/2020,2:30:00 AM,9.5001,9.18202,0.31808,8.358
12/22/2020,3:00:00 AM,9.5062,9.18948,0.31672,8.39
12/22/2020,3:30:00 AM,9.512,9.19543,0.31657,8.378
12/22/2020,4:00:00 AM,9.5164,9.1967,0.3197,8.395
12/22/2020,4:30:00 AM,9.5183,9.19918,0.31912,8.413
12/22/2020,5:00:00 AM,9.5208,9.20276,0.31804,8.401
12/22/2020,5:30:00 AM,9.5246,9.20606,0.31854,8.376
12/22/2020,6:00:00 AM,9.5298,9.21235,0.31745,8.342
12/22/2020,6:30:00 AM,9.5309,9.21092,0.31998,8.323
12/22/2020,7:00:00 AM,9.5296,9.20962,0.31998,8.306
12/22/2020,7:30:00 AM,9.5352,9.22158,0.31362,8.293
12/22/2020,8:00:00 AM,9.5459,9.23159,0.31431,8.301
12/22/2020,8:30:00 AM,9.5489,9.23094,0.31796,8.291
12/22/2020,9:00:00 AM,9.5499,9.23183,0.31807,8.273
12/22/2020,9:30:00 AM,9.5542,9.23647,0.31773,8.274
12/22/2020,10:00:00 AM,9.5558,9.23947,0.31633,8.297
12/22/2020,10:30:00 AM,9.563,9.2452,0.3178,8.335
12/22/2020,11:00:00 AM,9.5665,9.24659,0.31991,8.388
12/22/2020,11:30:00 AM,9.5661,9.24462,0.32148,8.439
12/22/2020,12:00:00 PM,9.5683,9.24609,0.32221,8.498
12/22/2020,12:30:00 PM,9.5677,9.2433,0.3244,8.532
12/22/2020,1:00:00 PM,9.5673,9.24268,0.32462,8.577
12/22/2020,1:30:00 PM,9.5699,9.24496,0.32494,8.608
12/22/2020,2:00:00 PM,9.5703,9.24415,0.32615,8.62
12/22/2020,2:30:00 PM,9.569,9.24106,0.32794,8.655
12/22/2020,3:00:00 PM,9.5699,9.24113,0.32877,8.666
12/22/2020,3:30:00 PM,9.5715,9.24499,0.32651,8.664
12/22/2020,4:00:00 PM,9.5716,9.24679,0.32481,8.617
12/22/2020,4:30:00 PM,9.5706,9.24881,0.32179,8.534
12/22/2020,5:00:00 PM,9.5734,9.25414,0.31926,8.458
12/22/2020,5:30:00 PM,9.5754,9.25669,0.31871,8.414
12/22/2020,6:00:00 PM,9.5774,9.2601,0.3173,8.36
12/22/2020,6:30:00 PM,9.5789,9.26121,0.31769,8.317
12/22/2020,7:00:00 PM,9.5783,9.26248,0.31582,8.282
12/22/2020,7:30:00 PM,9.5819,9.266,0.3159,8.253
12/22/2020,8:00:00 PM,9.5823,9.26474,0.31756,8.241
12/22/2020,8:30:00 PM,9.5825,9.26376,0.31874,8.237
12/22/2020,9:00:00 PM,9.5832,9.26476,0.31844,8.232
12/22/2020,9:30:00 PM,9.5843,9.26772,0.31658,8.226
12/22/2020,10:00:00 PM,9.5868,9.27104,0.31576,8.208
12/22/2020,10:30:00 PM,9.5881,9.27251,0.31559,8.19
12/22/2020,11:00:00 PM,9.5899,9.27304,0.31686,8.17
12/22/2020,11:30:00 PM,9.59,9.27366,0.31634,8.163
12/23/2020,12:00:00 AM,9.593,9.27732,0.31568,8.15
12/23/2020,12:30:00 AM,9.5934,9.27959,0.31381,8.134
12/23/2020,1:00:00 AM,9.5949,9.2808,0.3141,8.118
12/23/2020,1:30:00 AM,9.5952,9.27978,0.31542,8.107
12/23/2020,2:00:00 AM,9.5947,9.28033,0.31437,8.099
12/23/2020,2:30:00 AM,9.5972,9.28101,0.31619,8.091
12/23/2020,3:00:00 AM,9.5977,9.28405,0.31365,8.08
12/23/2020,3:30:00 AM,9.5985,9.28332,0.31518,8.068
12/23/2020,4:00:00 AM,9.6012,9.28638,0.31482,8.063
12/23/2020,4:30:00 AM,9.5995,9.28488,0.31462,8.064
12/23/2020,5:00:00 AM,9.5993,9.28419,0.31511,8.063
12/23/2020,5:30:00 AM,9.5988,9.28467,0.31413,8.052
12/23/2020,6:00:00 AM,9.6016,9.28602,0.31558,8.043
12/23/2020,6:30:00 AM,9.6014,9.287,0.3144,8.028
12/23/2020,7:00:00 AM,9.6023,9.28852,0.31378,8.024
12/23/2020,7:30:00 AM,9.6034,9.28809,0.31531,8.02
12/23/2020,8:00:00 AM,9.6063,9.29097,0.31533,8.016
12/23/2020,8:30:00 AM,9.6067,9.29196,0.31474,8.024
12/23/2020,9:00:00 AM,9.6082,9.29349,0.31471,8.026
12/23/2020,9:30:00 AM,9.6112,9.29739,0.31381,8.042
12/23/2020,10:00:00 AM,9.6141,9.29735,0.31675,8.083
12/23/2020,10:30:00 AM,9.6164,9.2986,0.3178,8.144
12/23/2020,11:00:00 AM,9.6188,9.29849,0.32031,8.235
12/23/2020,11:30:00 AM,9.6186,9.2952,0.3234,8.31
12/23/2020,12:00:00 PM,9.6164,9.29147,0.32493,8.377
12/23/2020,12:30:00 PM,9.6155,9.28889,0.32661,8.431
12/23/2020,1:00:00 PM,9.6131,9.28373,0.32937,8.484
12/23/2020,1:30:00 PM,9.6101,9.27716,0.33294,8.511
12/23/2020,2:00:00 PM,9.6098,9.27527,0.33453,8.53
12/23/2020,2:30:00 PM,9.6054,9.26974,0.33566,8.544
12/23/2020,3:00:00 PM,9.6014,9.26692,0.33448,8.531
12/23/2020,3:30:00 PM,9.5987,9.26278,0.33592,8.507
12/23/2020,4:00:00 PM,9.595,9.26049,0.33451,8.475
12/23/2020,4:30:00 PM,9.5939,9.25986,0.33404,8.431
12/23/2020,5:00:00 PM,9.5967,9.26358,0.33312,8.392
12/23/2020,5:30:00 PM,9.5931,9.26117,0.33193,8.358
12/23/2020,6:00:00 PM,9.5919,9.26061,0.33129,8.301
12/23/2020,6:30:00 PM,9.5896,9.25886,0.33074,8.256
12/23/2020,7:00:00 PM,9.5889,9.25948,0.32942,8.229
12/23/2020,7:30:00 PM,9.5893,9.25841,0.33089,8.207
12/23/2020,8:00:00 PM,9.5884,9.25867,0.32973,8.192
12/23/2020,8:30:00 PM,9.5865,9.25892,0.32758,8.173
12/23/2020,9:00:00 PM,9.5874,9.26019,0.32721,8.155
12/23/2020,9:30:00 PM,9.5886,9.26142,0.32718,8.145
12/23/2020,10:00:00 PM,9.5893,9.26198,0.32732,8.13
12/23/2020,10:30:00 PM,9.5898,9.26344,0.32636,8.125
12/23/2020,11:00:00 PM,9.5883,9.26254,0.32576,8.118
12/23/2020,11:30:00 PM,9.5895,9.26383,0.32567,8.103
12/24/2020,12:00:00 AM,9.5869,9.26067,0.32623,8.095
12/24/2020,12:30:00 AM,9.5866,9.26044,0.32616,8.082
12/24/2020,1:00:00 AM,9.5858,9.26067,0.32513,8.072
12/24/2020,1:30:00 AM,9.5845,9.2563,0.3282,8.065
12/24/2020,2:00:00 AM,9.5846,9.25812,0.32648,8.056
12/24/2020,2:30:00 AM,9.5835,9.25687,0.32663,8.053
12/24/2020,3:00:00 AM,9.5831,9.25744,0.32566,8.052
12/24/2020,3:30:00 AM,9.5844,9.26035,0.32405,8.042
12/24/2020,4:00:00 AM,9.5859,9.26068,0.32522,8.034
12/24/2020,4:30:00 AM,9.5828,9.25919,0.32361,8.027
12/24/2020,5:00:00 AM,9.5845,9.25972,0.32478,8.025
12/24/2020,5:30:00 AM,9.5832,9.25787,0.32533,8.027
12/24/2020,6:00:00 AM,9.581,9.25607,0.32493,8.016
12/24/2020,6:30:00 AM,9.5795,9.25362,0.32588,8.004
12/24/2020,7:00:00 AM,9.5796,9.254,0.3256,8.003
12/24/2020,7:30:00 AM,9.5779,9.25149,0.32641,8
12/24/2020,8:00:00 AM,9.5754,9.24975,0.32565,7.994
12/24/2020,8:30:00 AM,9.5736,9.24779,0.32581,7.988
12/24/2020,9:00:00 AM,9.5728,9.24593,0.32687,7.996
12/24/2020,9:30:00 AM,9.5741,9.24515,0.32895,8.051
12/24/2020,10:00:00 AM,9.5747,9.24424,0.33046,8.138
12/24/2020,10:30:00 AM,9.5753,9.24613,0.32917,8.238
12/24/2020,11:00:00 AM,9.5764,9.24644,0.32996,8.322
12/24/2020,11:30:00 AM,9.5768,9.2426,0.3342,8.393
12/24/2020,12:00:00 PM,9.5708,9.23675,0.33405,8.432
12/24/2020,12:30:00 PM,9.5675,9.22972,0.33778,8.459
12/24/2020,1:00:00 PM,9.5593,9.22283,0.33647,8.46
12/24/2020,1:30:00 PM,9.5532,9.21596,0.33724,8.52
12/24/2020,2:00:00 PM,9.5484,9.21108,0.33732,8.573
12/24/2020,2:30:00 PM,9.5454,9.20851,0.33689,8.6
12/24/2020,3:00:00 PM,9.5438,9.20548,0.33832,8.591
12/24/2020,3:30:00 PM,9.5367,9.19933,0.33737,8.582
12/24/2020,4:00:00 PM,9.5309,9.19613,0.33477,8.56
12/24/2020,4:30:00 PM,9.5236,9.19071,0.33289,8.526
12/24/2020,5:00:00 PM,9.5214,9.18657,0.33483,8.495
12/24/2020,5:30:00 PM,9.5195,9.18838,0.33112,8.47
12/24/2020,6:00:00 PM,9.5225,9.18948,0.33302,8.424
12/24/2020,6:30:00 PM,9.5224,9.1881,0.3343,8.39
12/24/2020,7:00:00 PM,9.5182,9.18451,0.33369,8.365
12/24/2020,7:30:00 PM,9.5142,9.17862,0.33558,8.374
12/24/2020,8:00:00 PM,9.5106,9.17522,0.33538,8.386
12/24/2020,8:30:00 PM,9.5093,9.17554,0.33376,8.417
12/24/2020,9:00:00 PM,9.5083,9.17336,0.33494,8.418
12/24/2020,9:30:00 PM,9.5071,9.17178,0.33532,8.411
12/24/2020,10:00:00 PM,9.5048,9.17008,0.33472,8.414
12/24/2020,10:30:00 PM,9.502,9.16599,0.33601,8.395
12/24/2020,11:00:00 PM,9.5017,9.16602,0.33568,8.372
12/24/2020,11:30:00 PM,9.5042,9.16608,0.33812,8.378
12/25/2020,12:00:00 AM,9.4973,9.16096,0.33634,8.418
12/25/2020,12:30:00 AM,9.4998,9.16079,0.33901,8.453
12/25/2020,1:00:00 AM,9.5009,9.16312,0.33778,8.436
12/25/2020,1:30:00 AM,9.4955,9.15667,0.33883,8.421
12/25/2020,2:00:00 AM,9.4908,9.15473,0.33607,8.39
12/25/2020,2:30:00 AM,9.4879,9.15033,0.33757,8.362
12/25/2020,3:00:00 AM,9.4819,9.14464,0.33726,8.359
12/25/2020,3:30:00 AM,9.4819,9.14548,0.33642,8.412
12/25/2020,4:00:00 AM,9.4771,9.13928,0.33782,8.419
12/25/2020,4:30:00 AM,9.4763,9.13945,0.33685,8.417
12/25/2020,5:00:00 AM,9.4706,9.13189,0.33871,8.44
12/25/2020,5:30:00 AM,9.4692,9.13171,0.33749,8.474
12/25/2020,6:00:00 AM,9.4628,9.12717,0.33563,8.507
12/25/2020,6:30:00 AM,9.4606,9.1277,0.3329,8.5
12/25/2020,7:00:00 AM,9.4615,9.12944,0.33206,8.444
12/25/2020,7:30:00 AM,9.458,9.12408,0.33392,8.442
12/25/2020,8:00:00 AM,9.4542,9.1211,0.3331,8.426
12/25/2020,8:30:00 AM,9.4572,9.1244,0.3328,8.393
12/25/2020,9:00:00 AM,9.455,9.11928,0.33572,8.391
12/25/2020,9:30:00 AM,9.4534,9.12126,0.33214,8.391
12/25/2020,10:00:00 AM,9.4606,9.12437,0.33623,8.38
12/25/2020,10:30:00 AM,9.4595,9.12092,0.33858,8.366
12/25/2020,11:00:00 AM,9.4596,9.12125,0.33835,8.372
12/25/2020,11:30:00 AM,9.4541,9.11539,0.33871,8.394
12/25/2020,12:00:00 PM,9.4579,9.11786,0.34004,8.404
12/25/2020,12:30:00 PM,9.4569,9.12128,0.33562,8.422
12/25/2020,1:00:00 PM,9.4601,9.11887,0.34123,8.397
12/25/2020,1:30:00 PM,9.454,9.11301,0.34099,8.551
12/25/2020,2:00:00 PM,9.4481,9.11028,0.33782,8.543
12/25/2020,2:30:00 PM,9.4466,9.10939,0.33721,8.453
12/25/2020,3:00:00 PM,9.4382,9.1013,0.3369,8.496
12/25/2020,3:30:00 PM,9.439,9.10022,0.33878,8.524
12/25/2020,4:00:00 PM,9.4404,9.10171,0.33869,8.464
12/25/2020,4:30:00 PM,9.4389,9.10331,0.33559,8.392
12/25/2020,5:00:00 PM,9.4353,9.09958,0.33572,8.358
12/25/2020,5:30:00 PM,9.4457,9.10776,0.33794,8.367
12/25/2020,6:00:00 PM,9.4429,9.10735,0.33555,8.331
12/25/2020,6:30:00 PM,9.4369,9.10461,0.33229,8.313
12/25/2020,7:00:00 PM,9.4333,9.10126,0.33204,8.284
12/25/2020,7:30:00 PM,9.4352,9.10099,0.33421,8.271
12/25/2020,8:00:00 PM,9.4369,9.10504,0.33186,8.292
12/25/2020,8:30:00 PM,9.439,9.10624,0.33276,8.319
12/25/2020,9:00:00 PM,9.4383,9.10654,0.33176,8.359
12/25/2020,9:30:00 PM,9.4421,9.10914,0.33296,8.405
12/25/2020,10:00:00 PM,9.4452,9.1103,0.3349,8.444
12/25/2020,10:30:00 PM,9.4439,9.11006,0.33384,8.483
12/25/2020,11:00:00 PM,9.4426,9.10965,0.33295,8.519
12/25/2020,11:30:00 PM,9.4426,9.10925,0.33335,8.533
12/26/2020,12:00:00 AM,9.4392,9.10925,0.32995,8.526
12/26/2020,12:30:00 AM,9.4396,9.10824,0.33136,8.471
12/26/2020,1:00:00 AM,9.438,9.10762,0.33038,8.454
12/26/2020,1:30:00 AM,9.4371,9.10897,0.32813,8.464
12/26/2020,2:00:00 AM,9.4418,9.11412,0.32768,8.469
12/26/2020,2:30:00 AM,9.4481,9.11928,0.32882,8.47
